genre,url
"[Action, General, General]",war-of-the-vikings
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",war-rock
"[Action, Simulation, Flight, Flight, Vehicle, Combat]",war-thunder
"[Strategy, Real-Time, Military, Military]",war-times
"[Action, Shooter, Third-Person, Sci-Fi]",war-world-tactical-combat
"[Strategy, Real-Time, Military]",war-the-game
"[Simulation, Flight, WWII, Combat]",warbirds-iii
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warcraft-iii-reign-of-chaos
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warcraft-iii-the-frozen-throne
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",warface
"[Action, General, Shooter, General, Shooter, Third-Person, Sci-Fi, Arcade]",warframe
"[Strategy, Real-Time, Historic, Historic, Tactics]",wargame-airland-battle
"[Strategy, Real-Time, Historic, General, Historic, Tactics]",wargame-european-escalation
"[Strategy, Real-Time, Historic, Tactics]",wargame-red-dragon
"[Strategy, Real-Time, Sci-Fi, General]",warhammer-40000-armageddon
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war---dark-crusade
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war---soulstorm
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war---winter-assault
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war-ii
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warhammer-40000-dawn-of-war-ii---chaos-rising
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",warhammer-40000-dawn-of-war-ii---retribution
"[Sci-Fi, Strategy, Real-Time, General]",warhammer-40000-dawn-of-war-iii
"[Action, General]",warhammer-40000-deathwatch---enhanced-edition
"[Role-Playing, Massively Multiplayer]",warhammer-40000-eternal-crusade
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",warhammer-40000-fire-warrior
"[Sci-Fi, Strategy, Real-Time, General]",warhammer-40000-regicide
"[Strategy, Real-Time, General]",warhammer-40000-sanctus-reach
"[Action, Role-Playing, Action RPG, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",warhammer-40000-space-marine
"[Strategy, Real-Time, MOBA]",warhammer-40000-storm-of-vengeance
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",warhammer-online-age-of-reckoning
"[Strategy, Turn-Based, General, Fantasy]",warhammer-quest
"[Action, Shooter, First-Person, Tactical]",warhammer-end-times---vermintide
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warhammer-mark-of-chaos
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warhammer-mark-of-chaos---battle-march
"[Strategy, Turn-Based, Fantasy, 4X]",warlock-2-the-exiled
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",warlock-master-of-the-arcane
"[Action, General]",warlocks-vs-shadows
"[Strategy, General, General]",warlords-battlecry
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warlords-battlecry-ii
"[Strategy, Real-Time, Fantasy, General]",warlords-battlecry-iii
"[Strategy, Turn-Based, Fantasy, General]",warlords-iv-heroes-of-etheria
"[Action, General, General]",warp
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",warpath
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warrior-kings
"[Strategy, Real-Time, Fantasy, General, Fantasy]",warrior-kings-battles
"[Action, Beat-'Em-Up, Beat-'Em-Up, 3D]",warriors-orochi
"[Action Adventure, Historic, General, Historic]",wars-and-warriors-joan-of-arc
"[Action Adventure, General]",wasted-a-post-apocalyptic-pub-crawler
"[PC-style RPG, General, Role-Playing, PC-style RPG, Western-Style]",wasteland-2
"[Role-Playing, Western-Style]",wasteland-2-directors-cut
"[Miscellaneous, General, Action Adventure, Modern, General, Modern, Open-World]",watch-dogs
"[Action Adventure, Open-World]",watch-dogs-2
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",watchmen-the-end-is-nigh
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",watchmen-the-end-is-nigh-part-2
"[Strategy, General, General]",waterloo-napoleons-last-battle
"[Puzzle, Action, General, General]",waveform
"[Action, General, General]",waves
"[Action Adventure, Historic, Open-World]",way-of-the-samurai-4
"[General, General, Adventure, Point-and-Click]",wayward-manor
"[Adventure, 3D, Third-Person]",we-are-chicago
"[Strategy, Real-Time, General]",we-are-the-dwarves
"[Adventure, 3D, First-Person, Sci-Fi, Sci-Fi]",weird-worlds-return-to-infinite-space
"[Action, General]",westerado-double-barreled
"[Adventure, 3D, First-Person]",what-remains-of-edith-finch
"[Driving, Racing, Mission-based, Arcade, Mission-based, Automobile]",wheelman
"[Racing, General]",wheels-of-aurelia
"[Action, Platformer, 2D]",where-is-my-heart
"[Simulation, Flight, Helicopter, Helicopter, Combat, Civilian]",whirlwind-over-vietnam
"[Miscellaneous, Adventure, General, Puzzle]",whispering-willows
"[Action Adventure, Survival]",white-night
"[Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical]",whos-that-flying!
"[Miscellaneous, Adventure, First-Person, Edutainment, Modern]",wild-earth-photo-safari
"[Strategy, Real-Time, Modern, General]",wildfire-2004
"[Strategy, Tycoon, Management, Business / Tycoon]",wildlife-park
"[Strategy, General]",wildlife-zoo
"[Sci-Fi, Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi]",wildstar
"[Strategy, Real-Time, Military, General, Military]",will-of-steel
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy, Arcade]",will-rock
"[Action Adventure, Adventure, General]",wilsons-heart
"[Action, Action Adventure, Adventure, General, Platformer, Sandbox, 2D]",windforge
"[General, Action, General]",windward
"[Simulation, Flight, WWII]",wings-of-power-wwii-heavy-bombers-and-jets
"[Simulation, Flight, WWII, WWII, Combat]",wings-of-prey
"[Simulation, Flight, WWI, WWI, Combat]",wings-of-war
"[Simulation, Flight, Modern Jet]",wings-over-europe-cold-war-gone-hot
"[Simulation, Flight, Old Jet, Old Jet, Combat]",wings-over-vietnam
"[Action, Shooter, Rail]",wings!-remastered-edition
"[Sports, Olympic Sports]",winter-sports-2012-feel-the-spirit
"[Role-Playing, Action RPG, Action RPG]",winter-voices-prologue-avalanche
"[Role-Playing, First-Person, First-Person, General, Western-Style]",wizardry-8
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",wizardry-online
"[Role-Playing, General, General]",wizards-warriors
"[Miscellaneous, Puzzle, Action, General, Puzzle, Action]",wizorb
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",wolfenstein
"[General, Action, Shooter, First-Person, Historic, Arcade]",wolfenstein-the-new-order
"[Action, Shooter, First-Person, Arcade]",wolfenstein-the-old-blood
"[Driving, Racing, Arcade, Kart, Other, Kart]",woody-woodpecker-racing
"[Action Adventure, Survival]",woolfe---the-red-hood-diaries
"[Miscellaneous, Parlor, Gambling, Gambling]",world-championship-poker-2-featuring-howard-lederer
"[Miscellaneous, Parlor, Gambling, Gambling]",world-class-poker-with-tj-cloutier
"[Strategy, Real-Time, Modern, General]",world-in-conflict
"[Strategy, Real-Time, Military, General, Military]",world-in-conflict-soviet-assault
"[Miscellaneous, Puzzle, Action, Puzzle, General, Puzzle, General]",world-of-goo
"[Driving, Racing, Simulation, Arcade, Stock Car, Other, Automobile]",world-of-outlaws-sprint-cars
"[First-Person, Modern, Action, Shooter, Shooter, Third-Person, Tactical, Historic, Historic]",world-of-tanks
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",world-of-warcraft
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",world-of-warcraft-cataclysm
"[Role-Playing, Massively Multiplayer]",world-of-warcraft-legion
"[Fantasy, Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",world-of-warcraft-mists-of-pandaria
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",world-of-warcraft-the-burning-crusade
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",world-of-warcraft-warlords-of-draenor
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",world-of-warcraft-wrath-of-the-lich-king
"[Action, Shooter, Shooter, Third-Person, Tactical, Historic, Historic]",world-of-warplanes
"[General, Action, General]",world-of-warships
"[Miscellaneous, Parlor, Gambling, Gambling]",world-poker-championship
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",world-racing-2
"[Sports, Traditional, Team, Soccer, Sim, Sim]",world-soccer-winning-eleven-7-international
"[Sports, Traditional, Team, Soccer, Sim, Sim]",world-soccer-winning-eleven-8-international
"[Sports, Traditional, Team, Soccer, Sim, Sim]",world-soccer-winning-eleven-9
"[Action Adventure, Linear]",world-to-the-west
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",world-war-ii-combat-iwo-jima
"[Action, Shooter, First-Person, Historic]",world-war-ii-online-blitzkrieg
"[Strategy, Real-Time, Historic, General]",world-war-ii-frontline-command
"[Strategy, Real-Time, Historic, General, Historic, Tactics]",world-war-ii-panzer-claws
"[Strategy, Real-Time, General, General]",world-war-iii-black-gold
"[General, Strategy, Miscellaneous, Turn-Based, General, 4X]",worlds-of-magic
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",worldshift
"[Sports, Traditional, Team, Soccer, Management, Management]",worldwide-soccer-manager-2005
"[Sports, Traditional, Team, Soccer, Management, Management]",worldwide-soccer-manager-2008
"[Sports, Traditional, Team, Soccer, Management, Management]",worldwide-soccer-manager-2009
"[Strategy, Turn-Based, Real-Time, Fantasy, Fantasy, Artillery]",worms-3d
"[Strategy, Turn-Based, Fantasy, Fantasy, Artillery]",worms-4-mayhem
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, General]",worms-blast
"[Strategy, Turn-Based, General, General, Artillery]",worms-clan-wars
"[Strategy, Turn-Based, Fantasy, Fantasy, Artillery]",worms-forts-under-siege
"[Strategy, Turn-Based, General, Wargame, General, Fantasy, Artillery]",worms-reloaded
"[Strategy, Turn-Based, Fantasy, Fantasy, Artillery]",worms-revolution
"[Strategy, Turn-Based, General, General, Artillery]",worms-ultimate-mayhem
"[Strategy, Turn-Based, Artillery]",worms-wmd
"[Strategy, Turn-Based, General, Wargame, General, Fantasy, Artillery]",worms-world-party
"[Action, Shooter, First-Person, Sci-Fi]",wrack
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",wrc-3-fia-world-rally-championship
"[Rally / Offroad, Driving, Racing, Simulation, Rally / Offroad, Automobile]",wrc-4-fia-world-rally-championship
"[Racing, Simulation, Automobile]",wrc-5
"[Racing, Simulation, Automobile]",wrc-6-world-rally-championship
"[Action, Platformer, 2D]",wuppo
"[Sports, Individual, Combat, Wrestling]",wwe-2k15
"[Sports, Individual, Combat, Wrestling]",wwe-2k16
"[Sports, Individual, Combat, Wrestling]",wwe-2k17
"[Action, Sports, Fighting, Fighting, Individual, Wrestling, Combat, Wrestling]",wwe-raw
"[Strategy, Real-Time, Historic, Historic, Command]",wwi-the-great-war
"[Action, Shooter, First-Person, Historic]",wwii-tank-commander
"[Simulation, Adventure, General]",va-11-hall-a-cyberpunk-bartender-action
"[Action, Platformer, Platformer, 2D, 2D]",valdis-story-abyssal-city
"[Racing, Simulation, Automobile]",valentino-rossi-the-game
"[Strategy, General]",valhalla-hills
"[Platformer, 2D, Action, Platformer, 2D]",valiant-hearts-the-great-war
"[General, Historic, Strategy, Turn-Based, Tactics]",valkyria-chronicles
"[Action, Beat-'Em-Up, 3D]",valkyrie-drive-bhikkhuni
"[Role-Playing, First-Person, Western-Style]",vampire-the-masquerade---bloodlines
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",vampire-the-masquerade---redemption
"[Role-Playing, Action RPG, Action RPG]",van-helsing-i-complete-pack
"[Sports, Olympic Sports, Olympic Sports, Individual, Athletics]",vancouver-2010---the-official-video-game-of-the-olympic-winter-games
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",vanguard-saga-of-heroes
"[Action, Shooter, Third-Person, Arcade]",vanquish
"[General, Simulation, Flight, General, Combat]",vector-thrust
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",vegas-tycoon
"[Action, Shooter, Shooter, First-Person, Third-Person, Tactical, Historic, Historic]",velvet-assassin
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi, Sci-Fi]",vendetta-online
"[Role-Playing, Third-Person, Third-Person, General]",venetica
"[General, Historic, Action, Shooter, First-Person, Arcade]",verdun
"[Strategy, General, General]",vertex-dispenser
"[Role-Playing, Action RPG]",vertical-drop-heroes-hd
"[Sports, Traditional, Individual, Golf, Arcade]",vertiginous-golf
"[Action, Platformer, Platformer, 2D, 2D]",vessel
"[General, Role-Playing, Action RPG]",victor-vran
"[Strategy, Real-Time, Historic, General]",victoria-ii
"[Strategy, Real-Time, Historic, General]",victoria-ii-a-house-divided
"[Strategy, Real-Time, Historic, General]",victoria-ii-heart-of-darkness
"[Strategy, Real-Time, Historic, General, Historic]",victoria-an-empire-under-the-sun
"[Sports, General]",videoball
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",vietcong
"[Action, Shooter, Shooter, First-Person, Historic, Arcade]",vietcong-2
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",vietcong-fist-alpha
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",vietcong-purple-haze
"[Strategy, Real-Time, Tactics]",vietnam-65
"[Adventure, General]",vigil-blood-bitterness
"[Action Adventure, Fantasy, General, Fantasy]",viking-battle-for-asgard
"[Role-Playing, Action RPG]",vikings-wolves-of-midgard
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",vindictus
"[Adventure, General]",violett
"[Adventure, 3D, First-Person]",virginia
"[Miscellaneous, General]",viridi
"[Sports, Traditional, Individual, Tennis, Tennis]",virtua-tennis
"[Sports, Traditional, Individual, Tennis, Tennis]",virtua-tennis-2009
"[Sports, Traditional, Individual, Tennis, Tennis]",virtua-tennis-4
"[Sports, Miscellaneous, Parlor, Individual, Billiards, Billiards]",virtual-pool-3
"[Simulation, Ship, Ship, Marine, Civilian]",virtual-skipper-3
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",viva-pinata
"[Action Adventure, General]",void-and-meddler---episode-1
"[Role-Playing, Action RPG, Action RPG]",voidexpanse
"[Action, General, General]",volgarr-the-viking
"[Action, Action Adventure, Platformer, Linear, 3D]",volume
"[Action, Platformer, 3D]",voodoo-vince-remastered
"[Adventure, 3D, First-Person, Sci-Fi, Sci-Fi]",voyage-inspired-by-jules-verne
"[Action, Platformer, Platformer, 2D, 2D]",vvvvvv
"[Action Adventure, General, Horror, Survival, Linear]",yaiba-ninja-gaiden-z
"[Action, Shooter, Shooter, Static, Static, Shoot-'Em-Up, Top-Down]",yars-revenge
"[Fighting, 2D, Action, Fighting, 2D]",yatagarasu-attack-on-cataclysm
"[Miscellaneous, Adventure, General, 3D, First-Person, Modern]",year-walk
"[Adventure, General, General]",yesterday
"[Adventure, Point-and-Click]",yesterday-origins
"[Action Adventure, Open-World]",yonder-the-cloud-catcher-chronicles
"[Action, Platformer, 3D]",yooka-laylee
"[Action, Shooter, Shooter, First-Person, Historic, Arcade]",you-are-empty
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",you-dont-know-jack-2011
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",you-dont-know-jack-6-the-lost-gold
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",you-dont-know-jack-5th-dementia
"[Action, General]",you-must-build-a-boat
"[Miscellaneous, Puzzle, Action, Puzzle, General]",your-doodles-are-bugged!
"[Simulation, Virtual, Virtual Life]",youtubers-life
"[Role-Playing, Action RPG, Action RPG]",ys-origin
"[Action RPG, Role-Playing, Action RPG]",ys-vi-the-ark-of-napishtim
"[Role-Playing, Action RPG, Action RPG]",ys-the-oath-in-felghana
"[Miscellaneous, Card Battle, Card Battle]",yu-gi-oh!-online
"[Strategy, Miscellaneous, Turn-Based, Card Battle, Card Battle]",yu-gi-oh!-power-of-chaos-yugi-the-destiny
"[Simulation, Sci-Fi, Space, Large Spaceship, Large Spaceship, Civilian]",x-rebirth
"[Action, Beat-'Em-Up, Beat-'Em-Up, 3D]",x-blades
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",x-com-enforcer
"[Role-Playing, Action RPG, Action RPG]",x-men-legends-ii-rise-of-apocalypse
"[Action, General, Beat-'Em-Up, 2D, 3D]",x-men-origins-wolverine
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",x-men-the-official-game
"[Simulation, Flight, Civilian Plane, Civilian Plane, Civilian]",x-plane
"[Simulation, Flight, Modern Jet, Combat]",x-plane-8
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",x2-the-threat
"[Action Adventure, Sci-Fi, Sci-Fi, General]",x2-wolverines-revenge
"[Action, General, General]",x3-albion-prelude
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",x3-reunion
"[Simulation, Sci-Fi, Space, Small Spaceship, Small Spaceship, Combat]",x3-terran-conflict
